图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,哈密瓜-预测置信度,圣女果-预测置信度,山竹-预测置信度,杨梅-预测置信度,柚子-预测置信度,柠檬-预测置信度,桂圆-预测置信度,梨-预测置信度,椰子-预测置信度,榴莲-预测置信度,火龙果-预测置信度,猕猴桃-预测置信度,石榴-预测置信度,砂糖橘-预测置信度,胡萝卜-预测置信度,脐橙-预测置信度,芒果-预测置信度,苦瓜-预测置信度,苹果-红-预测置信度,苹果-青-预测置信度,草莓-预测置信度,荔枝-预测置信度,菠萝-预测置信度,葡萄-白-预测置信度,葡萄-红-预测置信度,西瓜-预测置信度,西红柿-预测置信度,车厘子-预测置信度,香蕉-预测置信度,黄瓜-预测置信度
..\..\data\fruit30_split\val\菠萝\171.jpg,22,菠萝,22,菠萝,21,荔枝,9,榴莲,True,0.00016076803,1.7839117e-06,9.554285e-05,3.494024e-05,0.00011963318,0.00031787716,0.00020663704,0.00031266405,0.008874229,0.033053968,8.639709e-06,0.00011428157,0.00031984496,7.224371e-05,0.00015584905,2.136665e-05,0.0008270675,0.00056391174,0.00032018093,4.1420448e-05,0.0012226889,0.052866906,0.89916646,9.1218535e-06,2.1357235e-05,4.6559424e-05,8.313832e-06,3.1345191e-06,5.26984e-05,0.0009798027
..\..\data\fruit30_split\val\菠萝\172.jpg,22,菠萝,22,菠萝,3,杨梅,12,石榴,True,1.4183298e-06,3.2987791e-06,8.9834583e-07,0.00023522512,4.3948617e-07,1.8813954e-06,9.477624e-07,3.079588e-07,3.780895e-05,6.108975e-05,2.7971802e-07,8.464826e-07,0.00020149519,7.164791e-07,1.3355119e-06,1.8532977e-06,1.0302459e-05,1.9958784e-06,1.0342929e-07,1.6679656e-06,3.6681336e-06,2.1792966e-05,0.9993875,6.93613e-08,1.3528269e-07,3.4221023e-07,3.0352383e-06,4.9478683e-07,1.6937838e-05,2.0946168e-06
..\..\data\fruit30_split\val\菠萝\174.jpg,22,菠萝,22,菠萝,9,榴莲,3,杨梅,True,1.0079293e-05,2.7430838e-08,7.828928e-07,5.2725965e-05,8.0455396e-07,8.609243e-07,1.5405581e-07,1.881263e-07,6.3867483e-06,0.00011005542,3.363667e-08,2.3964492e-06,5.2978453e-06,1.6279033e-07,4.0156462e-07,3.3411456e-05,2.457538e-05,7.674348e-09,1.4157247e-07,3.153805e-07,4.4313796e-07,4.1820335e-06,0.9997371,5.4663772e-08,6.3907906e-09,3.906107e-08,6.657937e-07,1.527968e-08,8.496118e-06,2.1654319e-07
..\..\data\fruit30_split\val\菠萝\179.jpg,22,菠萝,22,菠萝,21,荔枝,20,草莓,True,9.459832e-16,1.3834933e-15,4.8963126e-14,9.0433466e-13,3.1176996e-17,1.4617209e-14,9.582123e-15,1.0995075e-18,1.5558083e-12,7.7384856e-14,5.7973416e-17,6.431577e-18,2.083158e-11,3.2351543e-14,2.058458e-17,1.8898366e-14,2.3706923e-15,3.932671e-17,1.4200704e-18,3.9155144e-18,3.3633468e-11,1.2954336e-09,1.0,7.136617e-18,2.6581898e-16,5.3941784e-18,1.547909e-15,2.4638868e-17,1.581296e-14,8.24003e-17
..\..\data\fruit30_split\val\菠萝\183.jpeg,22,菠萝,22,菠萝,17,苦瓜,29,黄瓜,True,0.00087473355,0.0010100387,0.0003656675,0.00023104818,0.0007473624,0.0011175333,0.0021089856,1.2878772e-05,0.0024697336,0.0033471005,4.6027857e-05,2.4151519e-05,0.0032344533,0.0006342646,0.016274676,0.00095854525,0.006492519,0.19453445,1.7952946e-06,3.6012472e-05,0.0013346174,0.00043086743,0.5705008,0.0003530564,0.0001332963,5.149809e-05,0.0006341116,5.1043462e-05,0.014789065,0.17719969
..\..\data\fruit30_split\val\菠萝\188.jpg,22,菠萝,22,菠萝,21,荔枝,3,杨梅,True,3.6102098e-05,2.013422e-07,6.038175e-08,0.00024500475,4.1851795e-08,1.7757047e-06,1.3337958e-05,5.201201e-07,2.3893956e-05,2.845124e-07,1.3496454e-07,2.6244589e-08,1.9819045e-07,9.36456e-06,7.542615e-05,2.5852212e-05,3.4155412e-06,1.8253894e-07,7.617185e-09,3.4029036e-08,0.00011266042,0.00033175736,0.9991161,8.591686e-09,6.1708914e-09,2.2221957e-06,3.960701e-07,3.1379133e-10,5.697342e-07,4.2596315e-07
..\..\data\fruit30_split\val\菠萝\190.jpg,22,菠萝,22,菠萝,21,荔枝,9,榴莲,True,1.0172275e-09,2.6152898e-09,5.832476e-09,1.3685853e-07,1.8725663e-10,3.1773254e-11,3.075484e-11,4.622423e-12,7.684473e-10,1.3005399e-06,2.9950134e-10,9.843298e-10,8.107857e-08,1.2702752e-09,2.6692635e-09,6.899072e-10,5.374646e-09,6.5473527e-10,3.2534614e-11,2.5755843e-12,6.0041367e-07,3.6538968e-05,0.99996126,5.4116617e-11,1.6546795e-09,3.0696203e-13,1.1334733e-09,8.0837603e-10,8.678868e-09,7.24684e-11
..\..\data\fruit30_split\val\菠萝\195.jpg,22,菠萝,22,菠萝,9,榴莲,13,砂糖橘,True,0.0020208303,6.30445e-05,1.697663e-05,6.889763e-06,9.062311e-05,0.00014859134,0.00018787825,0.00015201893,0.0010635966,0.087138176,5.212715e-05,4.3304528e-05,0.0011187631,0.0050382675,0.00095988344,0.00061976037,0.004106892,0.0028387376,3.193347e-05,1.2700825e-05,0.0002100722,0.0008291562,0.8916948,0.00017692975,1.8201268e-05,3.6771497e-05,0.0002707607,2.609734e-05,0.0006083921,0.0004179327
..\..\data\fruit30_split\val\菠萝\24.jpg,22,菠萝,9,榴莲,22,菠萝,0,哈密瓜,True,0.0071270242,4.866096e-06,1.6258466e-05,0.0015270269,0.00044990962,1.5183458e-05,0.0002652951,5.5657705e-07,0.00030812802,0.5654288,1.6673388e-06,1.9352014e-05,6.4624655e-06,0.001043298,6.243261e-05,2.4325422e-05,0.0006949502,2.6965758e-06,7.9071765e-07,3.1179698e-07,1.8743689e-05,8.103859e-05,0.4224932,8.014045e-07,7.634599e-06,6.6658293e-07,2.1083572e-06,6.161175e-07,0.00019398783,0.00020182143
..\..\data\fruit30_split\val\菠萝\26.jpg,22,菠萝,22,菠萝,21,荔枝,20,草莓,True,3.0692584e-07,2.8264552e-07,6.4759774e-08,6.890314e-05,5.089854e-08,8.372897e-07,2.8858476e-06,1.0305249e-07,2.0570784e-05,3.3508983e-05,6.071527e-08,1.9152695e-07,5.1667423e-05,9.090528e-06,2.7914396e-06,8.3079885e-06,2.0218238e-06,5.3330604e-07,1.1426578e-07,1.3406699e-08,0.00013766815,0.004350085,0.9953081,4.1940225e-09,3.1784234e-07,2.3030888e-09,3.2889326e-07,1.1768054e-07,9.364679e-07,8.186246e-08
..\..\data\fruit30_split\val\菠萝\30.jpg,22,菠萝,22,菠萝,21,荔枝,12,石榴,True,3.4245246e-10,3.6886834e-09,2.0389315e-12,1.9753262e-08,3.9036836e-11,3.8054555e-09,5.5121997e-11,5.529554e-11,6.92935e-10,3.359007e-09,3.4211686e-10,1.0794457e-11,2.2788562e-07,3.7547572e-08,1.6492676e-07,5.7976703e-09,6.508752e-10,6.3627087e-10,1.7126058e-12,2.0013034e-12,9.185704e-08,2.8951894e-07,0.99999917,1.3274314e-12,5.992162e-11,8.5787513e-13,1.146049e-09,3.9666378e-12,8.365855e-10,2.169132e-12
..\..\data\fruit30_split\val\菠萝\35.jpeg,22,菠萝,22,菠萝,21,荔枝,3,杨梅,True,6.373075e-10,8.04857e-09,7.3221194e-08,1.6498412e-06,2.230008e-09,1.10099485e-08,2.9658122e-07,6.4913025e-10,9.084985e-08,7.866753e-07,3.875116e-09,5.038054e-11,6.6735836e-08,1.2311207e-06,2.6929958e-11,6.911409e-09,3.6702247e-08,1.6369152e-07,1.3251984e-09,2.5502975e-09,2.6980652e-07,0.00024332317,0.9997503,3.3892871e-07,1.13508925e-07,1.7601708e-11,1.0797219e-09,2.8484506e-09,1.2332816e-06,9.027494e-09
..\..\data\fruit30_split\val\菠萝\40.jpg,22,菠萝,22,菠萝,21,荔枝,12,石榴,True,8.855592e-11,4.7943215e-11,2.8818226e-09,2.3675967e-07,2.7089119e-12,1.8914095e-09,1.4548906e-08,2.5850502e-11,1.8676792e-07,7.238892e-09,1.6132292e-09,7.780568e-12,7.52702e-07,4.881094e-10,2.6372188e-10,1.1717581e-09,6.000529e-10,1.4256847e-11,3.5746812e-11,7.2661465e-12,1.8873156e-09,1.0515033e-06,0.99999774,1.3196277e-10,3.5315273e-10,1.3313115e-12,5.6599624e-11,2.3686908e-10,3.184909e-08,3.8633996e-10
..\..\data\fruit30_split\val\菠萝\41.jpeg,22,菠萝,22,菠萝,20,草莓,21,荔枝,True,2.2935479e-10,1.91976e-09,6.7731605e-11,7.06701e-10,1.9139702e-11,2.5943105e-09,1.8433217e-10,3.914118e-11,1.1227234e-07,2.1650298e-08,3.9848494e-08,5.0101523e-10,2.112063e-08,3.5340492e-10,4.57324e-11,1.3633318e-10,5.9463927e-09,1.1942943e-07,6.5079825e-12,9.3006847e-10,1.9866891e-05,6.94302e-07,0.99997914,1.5462324e-12,2.6312058e-10,3.9230286e-10,2.2664608e-09,1.213698e-12,6.4602476e-11,1.3156916e-08
..\..\data\fruit30_split\val\菠萝\52.jpg,22,菠萝,22,菠萝,20,草莓,3,杨梅,True,0.022090038,1.8051269e-05,7.89999e-05,0.120660014,1.6885422e-06,1.4118576e-05,0.00016657662,2.3802462e-05,7.780457e-05,9.588606e-05,3.016283e-05,0.00015500389,0.00017157171,0.00044641268,0.01139683,0.00033705222,0.00030048948,1.4816402e-05,4.0931638e-05,5.473139e-07,0.23442912,0.006489047,0.59601784,1.0879379e-07,1.0075805e-06,0.0068223733,4.334385e-05,2.1641823e-05,4.398621e-05,1.0732961e-05
..\..\data\fruit30_split\val\菠萝\55.jpeg,22,菠萝,22,菠萝,11,猕猴桃,3,杨梅,True,0.00029606782,7.146712e-06,6.2579543e-06,0.0012406127,8.723633e-05,1.8540786e-05,2.541602e-07,4.6103496e-06,3.875965e-05,0.0011719351,6.7320902e-06,0.0041884882,3.3432058e-05,3.0512433e-07,1.3201021e-05,2.0226357e-06,0.00016175873,4.244e-05,6.905339e-07,4.0074096e-06,0.000990299,0.00024766283,0.9910772,6.0924203e-06,3.4373527e-06,8.692851e-06,4.063803e-06,1.2141098e-06,0.00026837745,6.85757e-05
..\..\data\fruit30_split\val\菠萝\72.jpg,22,菠萝,28,香蕉,16,芒果,4,柚子,False,0.042376965,0.0004499937,0.00080658466,0.0028829097,0.07234636,0.01662139,0.0008336436,0.0023159308,0.06446971,0.010402417,0.0046351114,0.001544204,0.011375381,0.014261644,0.022553936,0.008862236,0.17231907,0.008596224,0.0003434752,0.00015652498,0.03269937,0.039967608,0.026520232,0.0002004723,6.411165e-05,0.046782225,0.00025773872,0.0030760847,0.39086533,0.0014130778
..\..\data\fruit30_split\val\菠萝\79.jpg,22,菠萝,22,菠萝,9,榴莲,17,苦瓜,True,0.0006103758,3.60433e-05,4.8337307e-07,4.4399194e-06,1.8156858e-05,0.00013377274,4.343186e-08,4.8606347e-07,2.6807327e-06,0.0030226656,1.3071353e-06,1.5919559e-06,4.940638e-06,3.466926e-06,1.5002632e-05,1.5407995e-05,0.0001262932,0.0022689365,8.890914e-07,7.235704e-07,0.00012233172,5.636247e-05,0.9919205,1.0253391e-05,1.6242548e-07,6.4314054e-06,2.6229636e-05,2.3303496e-06,0.0006939493,0.00089375867
..\..\data\fruit30_split\val\菠萝\8.jpg,22,菠萝,22,菠萝,21,荔枝,20,草莓,True,1.8842296e-11,3.9460674e-11,4.4873202e-11,2.1118235e-07,4.070737e-12,6.6716924e-11,7.426362e-11,2.9300333e-13,8.996506e-09,2.3972044e-10,8.380088e-12,1.5321298e-12,1.7687292e-08,1.4712263e-10,3.7465678e-10,2.3372287e-10,2.3428706e-10,2.4189924e-11,6.2669943e-12,3.2585436e-12,3.1096047e-07,7.747364e-07,0.9999987,3.5171486e-12,4.9902925e-12,1.2894741e-12,2.8529473e-10,2.1851294e-13,4.4192533e-10,7.623611e-12
..\..\data\fruit30_split\val\菠萝\97.jpg,22,菠萝,22,菠萝,9,榴莲,4,柚子,True,0.00022484614,6.5322725e-05,1.1049238e-07,3.1694358e-06,0.0035941433,9.4619e-06,1.2230119e-06,4.8944383e-07,1.11801114e-07,0.0038972313,7.736959e-06,7.5186637e-07,1.9544439e-06,1.0767437e-07,5.1782886e-06,1.9588738e-06,0.00021186897,0.00262385,3.1014844e-07,1.17733784e-07,5.9779435e-05,7.3475e-05,0.98828447,0.00014814471,4.7688845e-06,1.8982968e-05,7.494518e-05,2.66943e-07,0.0005672071,0.00011807545
..\..\data\fruit30_split\val\菠萝\98.jpg,22,菠萝,22,菠萝,9,榴莲,4,柚子,True,0.00040076772,0.00015830087,2.7251458e-06,4.3760406e-06,0.058962323,0.0023337791,9.367247e-06,0.00015078088,0.00084998464,0.18253306,2.668465e-07,0.0004679686,4.3260996e-05,1.32561645e-05,5.3121553e-06,0.001296405,0.00012850722,1.1029887e-05,0.0005132285,3.1905247e-06,3.626905e-05,0.0001776172,0.7506134,1.0053539e-05,4.0122407e-07,7.9478593e-07,2.033978e-05,2.102641e-06,0.0012257785,2.544585e-05
..\..\data\fruit30_split\val\菠萝\99.png,22,菠萝,22,菠萝,0,哈密瓜,15,脐橙,True,0.27565646,0.001240844,0.00011061853,0.021907128,0.0010379744,0.039601617,0.0020518876,0.00026484748,9.22427e-05,7.2854906e-05,0.0036780077,0.0005541499,5.920441e-05,0.013854055,0.036137875,0.21085913,0.0011095611,0.0014854195,4.1698517e-05,0.00012325816,0.00050932687,0.00047231483,0.38330016,9.9381614e-05,2.682274e-05,0.0029567336,0.00014463774,5.1190647e-05,0.00062042824,0.0018801466
..\..\data\fruit30_split\val\葡萄-白\101.jpg,23,葡萄-白,23,葡萄-白,5,柠檬,3,杨梅,True,0.00032454435,9.9270364e-05,0.0001532314,0.0012220216,4.4745517e-05,0.0015866273,0.0006152283,3.4452696e-05,7.817813e-05,0.00035548068,1.8005558e-05,4.4809312e-05,1.7607896e-05,1.6296928e-05,8.95046e-06,2.7299951e-05,4.8691843e-05,0.00017047882,1.2981489e-05,1.5932395e-05,7.656727e-06,0.00018479199,0.00026277665,0.9939296,0.00057111715,1.1156346e-05,6.6147463e-06,2.114953e-05,1.5795691e-05,9.439602e-05
..\..\data\fruit30_split\val\葡萄-白\102.jpg,23,葡萄-白,24,葡萄-红,21,荔枝,23,葡萄-白,True,0.0009022082,0.04480227,0.0072952257,0.07537501,0.005539814,0.000687488,0.007372989,2.050429e-05,0.0013868805,0.00010375796,0.00020728637,0.00815388,0.10209858,0.0029651837,0.008677224,0.003429617,0.0027379903,0.00040469292,0.0059839264,9.483182e-06,0.024796626,0.1860905,3.475665e-05,0.112424254,0.3928208,0.0014551512,0.0033001753,0.000100336605,0.0008021323,2.1250407e-05
..\..\data\fruit30_split\val\葡萄-白\105.jpg,23,葡萄-白,23,葡萄-白,21,荔枝,17,苦瓜,True,1.2663271e-06,2.5974625e-06,1.3745131e-06,9.995232e-06,1.0293228e-05,7.4303443e-09,3.1171183e-08,7.7441075e-07,2.9710015e-06,6.834711e-07,1.1951078e-06,5.1092097e-06,4.537658e-07,6.8418124e-09,7.53763e-09,6.2363883e-09,1.5748848e-06,1.1281356e-05,6.736383e-07,3.221719e-07,2.5611048e-06,0.00015829543,2.493691e-07,0.99978226,5.07419e-06,2.32878e-07,2.2028941e-07,1.3133811e-07,1.2943428e-07,1.5154728e-07
..\..\data\fruit30_split\val\葡萄-白\117.jpeg,23,葡萄-白,23,葡萄-白,22,菠萝,25,西瓜,True,7.376195e-05,8.84343e-08,7.8440587e-07,0.00034251937,0.00032257155,1.9121584e-05,1.5825758e-06,3.4345878e-06,8.9855086e-05,0.00024724493,6.697789e-05,9.553291e-09,9.899942e-06,1.3161552e-05,7.4257805e-08,1.1908514e-05,0.0001302473,3.209959e-05,6.9025914e-06,3.7915336e-07,0.00011900891,8.6566055e-05,0.007933902,0.98928785,1.0622489e-06,0.0009864205,5.7390554e-07,2.725739e-06,0.00019670695,1.2501481e-05
..\..\data\fruit30_split\val\葡萄-白\122.jpg,23,葡萄-白,23,葡萄-白,17,苦瓜,19,苹果-青,True,7.438747e-08,7.97241e-08,1.43621e-07,4.7957492e-08,2.2277914e-07,9.590539e-07,1.2031623e-07,6.8544017e-07,3.452136e-07,8.7947855e-10,2.0687606e-08,1.6154928e-06,1.9903966e-07,2.1148034e-09,2.8327102e-10,2.9712621e-09,1.3519359e-06,5.568586e-06,7.165654e-08,4.7703375e-06,7.7349177e-10,2.6432173e-07,1.4177545e-10,0.99998116,1.8596016e-06,6.8506956e-09,1.8208156e-09,5.672638e-09,1.4140623e-07,2.542195e-07
..\..\data\fruit30_split\val\葡萄-白\124.jpg,23,葡萄-白,23,葡萄-白,22,菠萝,17,苦瓜,True,2.2220363e-05,2.650772e-05,6.163182e-07,2.9893325e-05,4.041434e-06,3.5961595e-05,1.1870552e-05,9.176089e-06,8.593774e-06,1.758315e-07,9.6855065e-06,4.968927e-07,6.52091e-06,5.323224e-07,1.86802e-05,3.1768984e-06,3.25101e-05,0.0002661031,5.22591e-08,6.6986863e-06,9.4633566e-07,9.3505114e-05,0.00045641797,0.99871135,0.00012240655,1.7969877e-06,2.0022036e-07,1.7547002e-07,0.00010471675,1.4934657e-05
..\..\data\fruit30_split\val\葡萄-白\125.jpg,23,葡萄-白,19,苹果-青,23,葡萄-白,17,苦瓜,True,0.0028034735,5.1910778e-05,0.00840044,0.00022875426,0.00032960426,0.001032155,0.00011451732,6.9551796e-05,0.020229468,2.2782176e-06,1.6913034e-05,0.008751285,7.790924e-07,2.468199e-06,1.9291735e-06,5.3112876e-07,0.00083788706,0.078106865,5.9263053e-05,0.73926455,5.4818775e-05,0.00030664256,1.2195753e-05,0.11707582,7.4321106e-05,0.0011815306,1.1970023e-05,0.0004464132,0.0024423,0.018089399
..\..\data\fruit30_split\val\葡萄-白\135.jpg,23,葡萄-白,23,葡萄-白,0,哈密瓜,5,柠檬,True,0.0011805722,1.5449537e-05,8.630239e-06,4.2014562e-06,2.5347355e-05,0.0006539208,0.00034897035,1.02569165e-05,4.283643e-05,7.2542025e-07,2.3909095e-07,2.135247e-05,5.191717e-07,3.8431004e-05,8.224276e-07,1.4849218e-05,2.6385902e-05,8.727774e-06,1.3167597e-06,8.106525e-06,9.945644e-07,8.540422e-06,1.3245742e-05,0.9974341,3.8758397e-05,7.9440376e-08,1.1778933e-06,2.1100787e-07,6.735858e-05,2.3959197e-05
..\..\data\fruit30_split\val\葡萄-白\145.jpg,23,葡萄-白,23,葡萄-白,8,椰子,19,苹果-青,True,0.00013440562,0.00024829566,1.0737257e-05,1.428257e-05,1.22890715e-05,0.00023891687,4.1019826e-05,4.3940247e-05,0.0003884118,3.7027976e-07,1.4009306e-06,7.9468286e-05,1.9506317e-06,1.2664279e-05,3.3654624e-06,9.622851e-06,8.584932e-06,0.00022451761,5.246113e-06,0.00033234473,3.970952e-06,0.00020938803,2.2178556e-06,0.9977525,0.00017595469,6.5382477e-07,5.377373e-06,3.0503745e-06,1.7431712e-05,1.7711187e-05
..\..\data\fruit30_split\val\葡萄-白\146.jpg,23,葡萄-白,23,葡萄-白,6,桂圆,21,荔枝,True,3.976518e-05,4.7525424e-05,0.0011128859,0.00015316892,2.0678355e-05,0.00024309459,0.004204145,3.5630776e-06,8.952286e-05,4.558573e-07,1.5756059e-06,7.4758314e-06,5.182764e-06,4.0895575e-05,1.5301174e-07,0.00026658212,1.893563e-05,3.0454377e-05,3.5482456e-06,1.3918976e-06,3.3230544e-06,0.0023798612,9.4396055e-05,0.98954713,0.0016447623,3.4645353e-07,4.9351715e-06,8.092742e-06,1.6542732e-05,9.582373e-06
..\..\data\fruit30_split\val\葡萄-白\15.jpg,23,葡萄-白,23,葡萄-白,8,椰子,21,荔枝,True,1.442842e-05,9.058097e-06,6.1385613e-06,3.406686e-05,4.0730407e-05,3.9727933e-05,9.0636066e-05,1.5038479e-05,0.0006492889,3.808847e-07,5.499808e-09,0.00026194868,1.8303625e-06,2.1028002e-06,5.1048312e-09,3.9733445e-06,3.351555e-05,3.4084683e-06,3.482855e-06,0.00032440195,1.9707993e-06,0.0004441356,1.3009712e-08,0.99796706,4.377414e-05,8.615353e-07,8.719219e-07,1.2929143e-08,2.697223e-06,4.541126e-06
..\..\data\fruit30_split\val\葡萄-白\159.jpg,23,葡萄-白,23,葡萄-白,16,芒果,18,苹果-红,True,4.6853407e-07,2.833084e-09,1.0010881e-07,3.3110106e-07,4.8843907e-07,3.1794055e-08,1.3970117e-07,4.643504e-07,1.8277832e-07,2.8451721e-08,3.7568952e-08,1.2834039e-07,2.048217e-09,1.03031404e-07,3.288098e-08,1.1228931e-06,2.0373407e-05,4.7434213e-08,9.810458e-06,3.643524e-08,6.343438e-09,2.083506e-07,2.904732e-08,0.99996567,4.4036554e-08,1.8640383e-08,7.6654616e-10,2.616682e-10,5.5347265e-08,6.1358215e-08
..\..\data\fruit30_split\val\葡萄-白\164.jpg,23,葡萄-白,23,葡萄-白,24,葡萄-红,3,杨梅,True,0.00028159027,0.00034400215,0.0009575872,0.004716242,4.080341e-05,0.0007371775,0.001150894,8.3348496e-05,0.0015789156,9.296015e-05,0.00025561373,0.00045765977,0.00062140357,0.00014744069,8.584776e-05,6.650177e-06,0.00019808515,0.0032080768,2.1154325e-05,0.0004184127,0.0018496162,0.0033090473,0.0001256238,0.9567699,0.01802707,0.0017825352,0.00021980818,0.001560825,0.0005464408,0.00040530055
..\..\data\fruit30_split\val\葡萄-白\165.jpg,23,葡萄-白,23,葡萄-白,17,苦瓜,22,菠萝,True,2.8683045e-05,9.752337e-06,4.6937657e-06,5.5216937e-05,1.4926803e-05,1.2624326e-05,5.6206386e-06,8.046522e-07,1.8756764e-06,2.4974958e-07,2.6312386e-05,6.607171e-07,4.6098417e-06,5.3047167e-08,2.9079414e-05,2.2132157e-07,8.937392e-06,0.0023611058,2.1825393e-08,2.688138e-06,3.381544e-06,0.00010243278,0.00024552646,0.9968201,8.901992e-05,2.606796e-05,1.9758486e-06,1.112426e-07,0.00013252627,1.0600528e-05
..\..\data\fruit30_split\val\葡萄-白\167.jpg,23,葡萄-白,23,葡萄-白,24,葡萄-红,17,苦瓜,True,0.0002812083,0.00033023642,0.001217239,0.003776823,5.0916482e-05,0.00026998727,0.00085519603,3.2014646e-05,0.0020793409,0.0002423624,0.00063179975,0.00032615103,0.00038567444,7.357301e-05,0.0001001837,3.1293957e-06,0.00013044853,0.00739447,1.4473796e-05,0.00027803046,0.0044438806,0.004586434,0.00031527475,0.93660647,0.029783903,0.0019384786,0.0002562006,0.0016477003,0.001310693,0.00063780916
..\..\data\fruit30_split\val\葡萄-白\185.jpg,23,葡萄-白,23,葡萄-白,1,圣女果,17,苦瓜,True,0.00039106375,0.1226877,0.00012091925,5.810828e-05,0.00022869061,0.008890389,9.682087e-05,5.1026723e-06,0.00033746957,2.1535197e-05,3.9315946e-06,9.024551e-05,8.937471e-05,3.5856478e-06,0.0006150466,0.00015567231,0.00022213574,0.015403589,3.121988e-07,0.00026958573,9.404883e-06,0.001143035,0.0003746906,0.8421937,0.0044544246,1.157313e-06,0.0001350826,8.374666e-05,0.0010432231,0.000870209
..\..\data\fruit30_split\val\葡萄-白\186.jpg,23,葡萄-白,23,葡萄-白,17,苦瓜,24,葡萄-红,True,1.1600306e-05,8.030953e-06,3.7395e-05,4.1738404e-06,2.5937056e-06,2.055983e-05,3.0952783e-06,5.356969e-07,2.9473409e-05,5.9592963e-07,1.8806344e-07,1.4060245e-05,2.395104e-07,5.6998733e-08,8.22914e-07,1.4259649e-08,1.2054215e-06,0.0013436036,1.6430928e-07,2.1445285e-05,2.4457777e-06,8.739923e-05,4.2892677e-07,0.9981268,0.00018680426,1.8910522e-06,5.1437945e-07,1.1198035e-06,1.3243064e-05,7.944194e-05
..\..\data\fruit30_split\val\葡萄-白\187.jpg,23,葡萄-白,23,葡萄-白,16,芒果,15,脐橙,True,1.9825732e-06,8.896367e-06,7.607706e-07,8.883375e-05,5.8669984e-06,7.5270127e-06,5.03522e-07,5.4942693e-06,8.243986e-07,6.047011e-08,3.7493805e-07,1.3535578e-07,2.2001288e-06,6.094224e-06,2.3461359e-08,0.00014764277,0.00016808575,1.5705291e-07,1.1661724e-05,5.1242677e-07,4.7248474e-08,4.9237588e-06,5.7680845e-06,0.9995233,5.072387e-06,1.633213e-07,1.5542345e-07,1.12617414e-07,1.702422e-06,1.0724658e-06
..\..\data\fruit30_split\val\葡萄-白\191.jpg,23,葡萄-白,23,葡萄-白,17,苦瓜,11,猕猴桃,True,3.0133249e-06,4.662024e-07,1.1451721e-06,5.5385326e-06,4.3124796e-06,4.096467e-07,3.5607236e-06,5.781623e-07,1.1833534e-05,6.1640634e-07,6.508607e-08,3.2039545e-05,6.151261e-07,2.7328234e-08,1.964689e-07,5.795747e-08,4.4421226e-06,6.92807e-05,6.1457314e-07,4.776741e-06,3.3708315e-07,4.4969715e-06,8.382121e-08,0.9998386,8.393072e-06,3.9522902e-07,1.95096e-07,3.6825398e-08,2.5593665e-06,1.2633358e-06
..\..\data\fruit30_split\val\葡萄-白\193.jpg,23,葡萄-白,23,葡萄-白,19,苹果-青,8,椰子,True,1.0506217e-05,4.974812e-08,8.570252e-07,1.8632831e-07,1.8218318e-06,1.7183264e-06,9.768661e-07,1.9742773e-05,7.025951e-05,6.3518195e-09,9.67615e-10,3.4464088e-06,6.326043e-09,4.3613015e-09,9.555579e-10,3.291984e-08,1.6902379e-06,6.715398e-06,8.415043e-07,0.0011471127,1.7426498e-08,2.4587753e-06,2.4374558e-09,0.99872917,3.6450622e-08,1.9860998e-08,3.1311302e-08,5.292961e-09,9.1368086e-08,2.2681172e-06
..\..\data\fruit30_split\val\葡萄-白\200.jpg,23,葡萄-白,23,葡萄-白,16,芒果,18,苹果-红,True,5.7329242e-08,2.7536333e-07,4.6720313e-08,2.3973416e-06,1.7461103e-06,3.3001418e-06,2.6662047e-08,9.2922235e-08,1.6452757e-08,1.0062473e-08,5.8992235e-08,1.7036003e-08,1.1063386e-07,4.08309e-06,2.6187867e-09,3.4174566e-06,6.462168e-05,2.6795684e-07,1.039309e-05,5.361539e-08,1.0067752e-08,2.9508399e-06,2.7006395e-08,0.9999033,1.9798904e-07,5.4974043e-07,5.3793907e-09,1.2860841e-09,3.8919578e-07,1.4177822e-06
..\..\data\fruit30_split\val\葡萄-白\3.jpg,23,葡萄-白,23,葡萄-白,24,葡萄-红,21,荔枝,True,0.00013328368,0.004226892,0.000103496306,0.0002984868,0.00022325353,0.0015859251,0.0020226766,3.2647502e-05,0.00018793487,4.6393598e-06,5.418017e-06,0.00043372522,0.00013113089,2.2056904e-06,6.4821174e-06,6.754917e-06,2.2066064e-05,0.00026462477,4.6171413e-06,0.00028341915,3.029796e-05,0.0049766004,0.00014091682,0.96568775,0.017323341,2.940452e-05,6.7443093e-06,8.9742505e-05,0.0016151002,0.00012033522
